Yr, Mth, Dy, Hr, Hr(total),NO,NO2,O3,NO3,N2O5,OH,HO2,HNO3,PNA,CO,FORM,ALD2,PAN,CH4,MEO2,MEOH,ISOP,MVK,MACR,APIN,BPIN,LIMN,MYRC,BCAR,IAO2,IBO2,IPOX,PALD,MGLY,SO2,SO3,NH3,HCL,EC25,EC10,OC10,OT25,OT10,NH4,NIT,ASO4,AS10,SS25,SS10,AOA1,AOA2,AOA3,AOA4,AOA5,AOA6,AOA7,AOA8,APA1,APA2,APA3,APA4,APA5,APA6,APA7,APA8,APA9,BOA1,BOA2,BOA3,BOA4,BOA5,BOA6,OOA,SOD,CL,LEVO,MAG,CAL,POT,DU02,DU05,DU10,DU20,DU40,DU60,ws (m/s),wd (deg),T (degC),RH (%),pbl (m),pressure (hPa),prcp (mm/hr)
2013,02,14,20,1077, 2.190    , 6.229    , 8.398    ,0.2054E-04,0.2614E-03,0.2257E-04,0.2691E-03,0.6843E-01,0.2087E-02, 161.8    ,0.4536    ,0.2963    ,0.2011E-01, 1676.    ,0.2111E-04, 1.353    ,0.2562    ,0.6390E-02,0.4575E-02,0.1322    ,0.8887E-01,0.4328E-01,0.3472E-01,0.1408E-02,0.2080E-04,0.1385E-04,0.2047E-04,0.2103E-04,0.4212E-02,0.3444    ,0.2462E-04,0.4219    ,0.2293    ,0.1314    ,0.9919E-02,0.1554    ,0.3921    ,0.4725    ,0.1175    ,0.2647    ,0.2641    ,0.8616E-03,0.5702    ,0.1160    ,0.1847E-01,0.3383E-01,0.1467E-01,0.2843E-02,0.3401E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2646    ,0.1419E-01,0.1823E-01,0.5421E-02,0.9239E-03,0.1233E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3823E-02,0.5099E-03,0.1142E-01,0.6652E-02,0.1614E-02,0.3177E-03,0.1004    ,0.2132    ,0.2327    ,0.1046E-03,0.4602E-02,0.1495E-02,0.1445E-02,0.1062E-03,0.1522E-03,0.1692E-03,0.1641E-03,0.1740E-03,0.1983E-03, 1.327    , 234.0    , 15.14    , 98.87    , 56.00    , 992.7    ,0.1488E-02
2013,02,14,21,1078, 1.930    , 4.062    , 12.38    ,0.2325E-04,0.1357E-03,0.3981E-04,0.5213E-03,0.5423E-01,0.1824E-02, 176.8    ,0.4346    ,0.2498    ,0.1546E-01, 1678.    ,0.4455E-04,0.8678    ,0.5853    ,0.1826E-01,0.1382E-01,0.7778E-01,0.4808E-01,0.2384E-01,0.1977E-01,0.1406E-02,0.9612E-04,0.6397E-04,0.2064E-04,0.3789E-04,0.5626E-02,0.4818    ,0.2483E-04,0.4958    ,0.3801    ,0.9917E-01,0.9327E-02,0.1410    ,0.3405    ,0.4270    ,0.3197E-01,0.2815    ,0.2443    ,0.6756E-03,0.5638    ,0.2240    ,0.1163E-01,0.2363E-01,0.1266E-01,0.2895E-02,0.3678E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3062    ,0.1058E-01,0.1111E-01,0.2946E-02,0.5068E-03,0.1010E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3200E-02,0.4630E-03,0.8122E-02,0.4744E-02,0.1180E-02,0.2288E-03,0.8727E-01,0.2112    ,0.6381E-01,0.1036E-03,0.4336E-02,0.1406E-02,0.1359E-02,0.1046E-03,0.1417E-03,0.1606E-03,0.1190E-03,0.1294E-03,0.1953E-03, 1.791    , 200.1    , 17.65    , 89.61    , 350.2    , 992.9    ,0.2428E-02
2013,02,14,22,1079, 1.426    , 2.747    , 15.15    ,0.2622E-04,0.8609E-04,0.7070E-04,0.1167E-02,0.5246E-01,0.2273E-02, 169.8    ,0.4868    ,0.2152    ,0.1862E-01, 1675.    ,0.1105E-03,0.6598    ,0.7266    ,0.3708E-01,0.3006E-01,0.5317E-01,0.2952E-01,0.1508E-01,0.1324E-01,0.1524E-02,0.2782E-03,0.1850E-03,0.2078E-04,0.7593E-04,0.8499E-02,0.5253    ,0.2493E-04,0.4187    ,0.4260    ,0.7434E-01,0.7878E-02,0.1248    ,0.2861    ,0.3861    ,0.1639E-01,0.3150    ,0.2295    ,0.5848E-03,0.5783    ,0.4750    ,0.6744E-02,0.1627E-01,0.1135E-01,0.3023E-02,0.4097E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2980    ,0.7940E-02,0.6389E-02,0.1504E-02,0.2575E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2344E-02,0.3769E-03,0.5917E-02,0.3706E-02,0.8978E-03,0.1655E-03,0.7733E-01,0.2151    ,0.3358E-01,0.1027E-03,0.5058E-02,0.1635E-02,0.1579E-02,0.1033E-03,0.1344E-03,0.1472E-03,0.1065E-03,0.1197E-03,0.1618E-03, 2.234    , 163.7    , 19.00    , 84.61    , 760.6    , 993.1    ,0.4106E-02
2013,02,14,23,1080, 1.153    , 2.202    , 17.10    ,0.2901E-04,0.6870E-04,0.1138E-03,0.2316E-02,0.8092E-01,0.3336E-02, 156.1    ,0.6409    ,0.2120    ,0.3066E-01, 1670.    ,0.2307E-03,0.6311    ,0.8553    ,0.6482E-01,0.5460E-01,0.4756E-01,0.2376E-01,0.1313E-01,0.1213E-01,0.1760E-02,0.6258E-03,0.4158E-03,0.2433E-04,0.1470E-03,0.1535E-01,0.4912    ,0.2499E-04,0.3570    ,0.4596    ,0.6442E-01,0.7458E-02,0.1229    ,0.2592    ,0.3716    ,0.1311E-01,0.3363    ,0.2405    ,0.5886E-03,0.6033    ,0.6994    ,0.5560E-02,0.1868E-01,0.1543E-01,0.4062E-02,0.5495E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2681    ,0.7221E-02,0.4398E-02,0.9069E-03,0.1477E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1953E-02,0.3356E-03,0.5320E-02,0.3755E-02,0.8488E-03,0.1515E-03,0.8456E-01,0.2252    ,0.2629E-01,0.1023E-03,0.5827E-02,0.1880E-02,0.1816E-02,0.1028E-03,0.1360E-03,0.1223E-03,0.1048E-03,0.1170E-03,0.1573E-03, 2.880    , 147.2    , 19.70    , 82.54    , 788.0    , 993.3    ,0.6910E-02
2013,02,15,00,1081,0.8276    , 1.709    , 19.55    ,0.3433E-04,0.5852E-04,0.1644E-03,0.4538E-02,0.1065    ,0.4727E-02, 141.1    ,0.7567    ,0.1825    ,0.4028E-01, 1665.    ,0.4503E-03,0.5603    ,0.9369    ,0.8091E-01,0.6593E-01,0.4282E-01,0.2011E-01,0.1177E-01,0.1114E-01,0.1881E-02,0.1349E-02,0.8950E-03,0.5052E-04,0.2648E-03,0.1985E-01,0.4348    ,0.2503E-04,0.2911    ,0.5051    ,0.5207E-01,0.6107E-02,0.9808E-01,0.2300    ,0.3112    ,0.1022E-01,0.3119    ,0.2592    ,0.5689E-03,0.5977    ,0.6908    ,0.9991E-02,0.3751E-01,0.2582E-01,0.5481E-02,0.6809E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2315    ,0.6445E-02,0.2828E-02,0.5275E-03,0.1011E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1899E-02,0.3254E-03,0.4870E-02,0.3510E-02,0.7843E-03,0.1275E-03,0.9791E-01,0.2234    ,0.2046E-01,0.1025E-03,0.6089E-02,0.1964E-02,0.1897E-02,0.1032E-03,0.1460E-03,0.1029E-03,0.1050E-03,0.1167E-03,0.1523E-03, 3.599    , 139.6    , 20.18    , 79.91    , 995.2    , 992.9    ,0.7147E-02
2013,02,15,01,1082,0.5454    , 1.177    , 21.38    ,0.3576E-04,0.3912E-04,0.2124E-03,0.7771E-02,0.9736E-01,0.5216E-02, 115.8    ,0.7668    ,0.1313    ,0.3823E-01, 1663.    ,0.8212E-03,0.4693    ,0.8949    ,0.8069E-01,0.6266E-01,0.3761E-01,0.1735E-01,0.1043E-01,0.1000E-01,0.1911E-02,0.2431E-02,0.1608E-02,0.1776E-03,0.4494E-03,0.1824E-01,0.3570    ,0.2509E-04,0.2184    ,0.5301    ,0.3628E-01,0.3933E-02,0.6443E-01,0.1902    ,0.2348    ,0.6467E-02,0.2839    ,0.2795    ,0.5556E-03,0.5984    ,0.5381    ,0.2436E-01,0.7222E-01,0.3673E-01,0.6078E-02,0.6840E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1872    ,0.5450E-02,0.1631E-02,0.3044E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2137E-02,0.3475E-03,0.4847E-02,0.3231E-02,0.7559E-03,0.1212E-03,0.1156    ,0.2232    ,0.1348E-01,0.1032E-03,0.6172E-02,0.1993E-02,0.1925E-02,0.1083E-03,0.1573E-03,0.1023E-03,0.1056E-03,0.1179E-03,0.1485E-03, 4.127    , 138.1    , 20.73    , 74.75    , 1203.    , 992.6    ,0.5838E-02
2013,02,15,02,1083,0.4301    ,0.8469    , 21.99    ,0.3051E-04,0.2202E-04,0.2474E-03,0.1046E-01,0.6965E-01,0.4685E-02, 94.16    ,0.7657    ,0.1092    ,0.3739E-01, 1665.    ,0.1221E-02,0.4390    ,0.8915    ,0.7771E-01,0.5963E-01,0.3497E-01,0.1592E-01,0.9680E-02,0.9372E-02,0.2025E-02,0.3462E-02,0.2285E-02,0.5777E-03,0.6928E-03,0.1664E-01,0.2861    ,0.2516E-04,0.1774    ,0.5325    ,0.2656E-01,0.2796E-02,0.4552E-01,0.1640    ,0.1996    ,0.5027E-02,0.3536    ,0.3430    ,0.7551E-03,0.7469    ,0.5539    ,0.4915E-01,0.1239    ,0.4980E-01,0.7112E-02,0.7645E-03,0.1001E-03,0.1000E-03,0.1000E-03,0.1485    ,0.4974E-02,0.1242E-02,0.2489E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2921E-02,0.4388E-03,0.5987E-02,0.3741E-02,0.9101E-03,0.1449E-03,0.1570    ,0.2773    ,0.1098E-01,0.1046E-03,0.7605E-02,0.2459E-02,0.2376E-02,0.1302E-03,0.2064E-03,0.1027E-03,0.1058E-03,0.1196E-03,0.1485E-03, 4.341    , 140.8    , 21.44    , 67.46    , 1292.    , 992.3    ,0.2207E-02
2013,02,15,03,1084,0.3960    ,0.7583    , 21.82    ,0.2871E-04,0.1720E-04,0.2341E-03,0.1061E-01,0.2809E-01,0.3993E-02, 88.52    ,0.7655    ,0.1065    ,0.3774E-01, 1669.    ,0.1297E-02,0.4454    ,0.9010    ,0.7334E-01,0.5691E-01,0.3483E-01,0.1590E-01,0.9790E-02,0.9514E-02,0.2106E-02,0.3559E-02,0.2346E-02,0.9901E-03,0.8834E-03,0.1688E-01,0.2700    ,0.2521E-04,0.1739    ,0.5586    ,0.2403E-01,0.2423E-02,0.3922E-01,0.1560    ,0.1848    ,0.5307E-02,0.5111    ,0.4453    ,0.1059E-02, 1.025    ,0.6903    ,0.7894E-01,0.1971    ,0.7382E-01,0.9798E-02,0.1033E-02,0.1083E-03,0.1000E-03,0.1000E-03,0.1377    ,0.5334E-02,0.1395E-02,0.2981E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.4229E-02,0.6094E-03,0.8054E-02,0.5054E-02,0.1267E-02,0.1942E-03,0.2209    ,0.3809    ,0.1300E-01,0.1059E-03,0.1010E-01,0.3269E-02,0.3158E-02,0.1743E-03,0.2728E-03,0.1026E-03,0.1060E-03,0.1199E-03,0.1478E-03, 4.542    , 143.1    , 21.96    , 61.29    , 1362.    , 991.9    ,0.3149E-03
2013,02,15,04,1085,0.3743    ,0.7669    , 21.33    ,0.3038E-04,0.1826E-04,0.1862E-03,0.8767E-02,0.1512E-02,0.3310E-02, 89.12    ,0.7112    ,0.1020    ,0.3248E-01, 1671.    ,0.1086E-02,0.4339    ,0.8524    ,0.6224E-01,0.4813E-01,0.3454E-01,0.1613E-01,0.1011E-01,0.9808E-02,0.2007E-02,0.2868E-02,0.1889E-02,0.7217E-03,0.8139E-03,0.1452E-01,0.2728    ,0.2522E-04,0.1821    ,0.5947    ,0.2284E-01,0.2210E-02,0.3655E-01,0.1553    ,0.1737    ,0.5890E-02,0.6598    ,0.5115    ,0.1147E-02, 1.249    ,0.7594    ,0.9847E-01,0.2612    ,0.9474E-01,0.1202E-01,0.1245E-02,0.1265E-03,0.1000E-03,0.1000E-03,0.1403    ,0.5549E-02,0.1548E-02,0.3481E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5398E-02,0.7650E-03,0.9469E-02,0.5698E-02,0.1524E-02,0.2337E-03,0.2742    ,0.4630    ,0.1740E-01,0.1068E-03,0.1267E-01,0.4101E-02,0.3962E-02,0.1935E-03,0.2491E-03,0.1025E-03,0.1063E-03,0.1194E-03,0.1468E-03, 4.731    , 143.0    , 21.99    , 58.64    , 1350.    , 991.5    , 0.000    
2013,02,15,05,1086,0.3746    ,0.8427    , 20.45    ,0.3293E-04,0.2305E-04,0.1349E-03,0.6005E-02,0.1747E-03,0.2628E-02, 91.22    ,0.6075    ,0.9284E-01,0.2409E-01, 1673.    ,0.7478E-03,0.3956    ,0.7371    ,0.4647E-01,0.3488E-01,0.3340E-01,0.1615E-01,0.1036E-01,0.1001E-01,0.1765E-02,0.1846E-02,0.1216E-02,0.2167E-03,0.5479E-03,0.9292E-02,0.2837    ,0.2519E-04,0.1936    ,0.6019    ,0.2208E-01,0.2191E-02,0.3686E-01,0.1558    ,0.1733    ,0.2902E-02,0.6715    ,0.5118    ,0.1145E-02, 1.333    ,0.8082    ,0.9282E-01,0.2348    ,0.8277E-01,0.1045E-01,0.1085E-02,0.1113E-03,0.1000E-03,0.1000E-03,0.1443    ,0.5260E-02,0.1583E-02,0.3720E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5244E-02,0.7441E-03,0.8243E-02,0.4495E-02,0.1319E-02,0.2008E-03,0.2730    ,0.4907    ,0.5455E-01,0.1067E-03,0.1446E-01,0.4675E-02,0.4517E-02,0.1606E-03,0.1797E-03,0.1025E-03,0.1066E-03,0.1200E-03,0.1488E-03, 4.759    , 142.3    , 21.52    , 59.61    , 1259.    , 991.2    , 0.000    
2013,02,15,06,1087,0.3798    ,0.9992    , 19.21    ,0.3679E-04,0.3400E-04,0.8571E-04,0.3550E-02,0.8921E-04,0.2027E-02, 95.68    ,0.5130    ,0.8692E-01,0.1648E-01, 1676.    ,0.4349E-03,0.3680    ,0.6208    ,0.3094E-01,0.2219E-01,0.3401E-01,0.1723E-01,0.1137E-01,0.1090E-01,0.1545E-02,0.1002E-02,0.6612E-03,0.3871E-04,0.3507E-03,0.5485E-02,0.3038    ,0.2511E-04,0.2035    ,0.5618    ,0.2205E-01,0.2418E-02,0.4097E-01,0.1570    ,0.1877    ,0.1411E-02,0.5574    ,0.4443    ,0.1101E-02, 1.349    ,0.9627    ,0.7061E-01,0.1714    ,0.5729E-01,0.7220E-02,0.7513E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1505    ,0.4643E-02,0.1541E-02,0.3803E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.4445E-02,0.6138E-03,0.5944E-02,0.2934E-02,0.8973E-03,0.1407E-03,0.2189    ,0.4927    ,0.1802    ,0.1056E-03,0.1687E-01,0.5437E-02,0.5252E-02,0.1234E-03,0.1457E-03,0.1025E-03,0.1068E-03,0.1225E-03,0.1540E-03, 4.565    , 143.4    , 20.67    , 64.92    , 1070.    , 991.6    , 0.000    
2013,02,15,07,1088,0.2810    , 1.163    , 17.79    ,0.5417E-04,0.6766E-04,0.4516E-04,0.2170E-02,0.3897E-04,0.1656E-02, 101.5    ,0.4063    ,0.8008E-01,0.1093E-01, 1676.    ,0.2748E-03,0.3378    ,0.4146    ,0.1523E-01,0.1196E-01,0.3648E-01,0.1987E-01,0.1359E-01,0.1285E-01,0.1314E-02,0.4831E-03,0.3179E-03,0.2229E-04,0.1725E-03,0.3053E-02,0.3254    ,0.2501E-04,0.2011    ,0.4624    ,0.2260E-01,0.2873E-02,0.4847E-01,0.1582    ,0.2222    ,0.1626E-02,0.3344    ,0.3999    ,0.1125E-02, 1.455    , 1.339    ,0.4958E-01,0.1137    ,0.3695E-01,0.4762E-02,0.4949E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1562    ,0.4044E-02,0.1543E-02,0.4076E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3634E-02,0.4962E-03,0.4225E-02,0.1877E-02,0.6044E-03,0.1079E-03,0.1803    ,0.5244    ,0.4018    ,0.1043E-03,0.2022E-01,0.6503E-02,0.6282E-02,0.1077E-03,0.1424E-03,0.1026E-03,0.1074E-03,0.1272E-03,0.1829E-03, 4.001    , 148.3    , 19.61    , 74.50    , 820.8    , 992.0    , 0.000    
2013,02,15,08,1089,0.1164    , 1.610    , 15.97    ,0.1745E-03,0.3642E-03,0.2028E-04,0.1713E-02,0.3880E-04,0.2105E-02, 107.3    ,0.3179    ,0.7467E-01,0.7607E-02, 1674.    ,0.2517E-03,0.3183    ,0.8428E-01,0.4089E-02,0.3006E-02,0.4396E-01,0.2636E-01,0.1828E-01,0.1699E-01,0.1218E-02,0.1049E-03,0.6793E-04,0.2073E-04,0.5751E-04,0.1345E-02,0.3304    ,0.2492E-04,0.1989    ,0.3673    ,0.2421E-01,0.3630E-02,0.6101E-01,0.1621    ,0.2667    ,0.3505E-02,0.1989    ,0.3733    ,0.1163E-02, 1.609    , 1.857    ,0.3237E-01,0.7294E-01,0.2423E-01,0.3216E-02,0.3325E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1629    ,0.3792E-02,0.1686E-02,0.4698E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3009E-02,0.4161E-03,0.3469E-02,0.1401E-02,0.4910E-03,0.1001E-03,0.1563    ,0.5761    ,0.5954    ,0.1032E-03,0.2351E-01,0.7556E-02,0.7298E-02,0.1044E-03,0.1397E-03,0.1278E-03,0.1120E-03,0.1388E-03,0.1870E-03, 2.980    , 163.2    , 18.56    , 84.75    , 390.3    , 992.3    ,0.9574E-03
2013,02,15,09,1090,0.5828E-01, 1.952    , 14.54    ,0.2800E-03,0.7369E-03,0.1322E-04,0.1931E-02,0.3872E-04,0.3128E-02, 108.0    ,0.2686    ,0.7791E-01,0.6051E-02, 1672.    ,0.2830E-03,0.3822    ,0.1461E-01,0.7605E-03,0.5068E-03,0.5406E-01,0.3396E-01,0.2228E-01,0.2036E-01,0.1283E-02,0.2406E-04,0.1517E-04,0.2070E-04,0.2449E-04,0.7103E-03,0.2982    ,0.2487E-04,0.1947    ,0.3131    ,0.2616E-01,0.4352E-02,0.6726E-01,0.1665    ,0.2842    ,0.8154E-02,0.1350    ,0.3499    ,0.1066E-02, 1.704    , 2.169    ,0.2045E-01,0.4645E-01,0.1627E-01,0.2254E-02,0.2324E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1609    ,0.3659E-02,0.1753E-02,0.4983E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2513E-02,0.3608E-03,0.3455E-02,0.1428E-02,0.4804E-03,0.1001E-03,0.1401    ,0.6069    ,0.7155    ,0.1022E-03,0.2598E-01,0.8345E-02,0.8060E-02,0.1030E-03,0.1324E-03,0.1441E-03,0.1145E-03,0.1386E-03,0.1863E-03, 2.759    , 183.4    , 17.97    , 90.95    , 279.0    , 992.4    ,0.1707E-01
2013,02,15,10,1091,0.5769E-01, 2.076    , 13.52    ,0.2557E-03,0.7404E-03,0.1283E-04,0.1847E-02,0.3867E-04,0.3360E-02, 92.14    ,0.2459    ,0.8238E-01,0.5666E-02, 1669.    ,0.2738E-03,0.4571    ,0.9752E-02,0.5653E-03,0.4556E-03,0.6320E-01,0.4071E-01,0.2526E-01,0.2258E-01,0.1306E-02,0.1616E-04,0.1014E-04,0.2067E-04,0.2687E-04,0.5608E-03,0.2039    ,0.2483E-04,0.1857    ,0.2761    ,0.2703E-01,0.4630E-02,0.6365E-01,0.1620    ,0.2671    ,0.1060E-01,0.1022    ,0.3279    ,0.9605E-03, 1.726    , 2.202    ,0.1374E-01,0.3207E-01,0.1147E-01,0.1606E-02,0.1654E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1310    ,0.3531E-02,0.1668E-02,0.4609E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2171E-02,0.3100E-03,0.3654E-02,0.1522E-02,0.4715E-03,0.1001E-03,0.1308    ,0.6132    ,0.7703    ,0.1016E-03,0.2734E-01,0.8782E-02,0.8482E-02,0.1024E-03,0.1239E-03,0.1398E-03,0.1137E-03,0.1292E-03,0.1841E-03, 2.795    , 195.4    , 17.59    , 93.89    , 196.0    , 992.6    ,0.2966E-01
2013,02,15,11,1092,0.6188E-01, 2.128    , 12.83    ,0.2253E-03,0.6844E-03,0.1286E-04,0.1705E-02,0.3863E-04,0.3310E-02, 78.97    ,0.2337    ,0.8516E-01,0.5943E-02, 1667.    ,0.2571E-03,0.5168    ,0.9871E-02,0.6613E-03,0.5635E-03,0.6908E-01,0.4536E-01,0.2690E-01,0.2359E-01,0.1285E-02,0.1497E-04,0.9630E-05,0.2063E-04,0.2254E-04,0.5356E-03,0.1439    ,0.2481E-04,0.1747    ,0.2537    ,0.2689E-01,0.4775E-02,0.5825E-01,0.1550    ,0.2437    ,0.1386E-01,0.8240E-01,0.2953    ,0.9059E-03, 1.625    , 2.064    ,0.9087E-02,0.2196E-01,0.8044E-02,0.1143E-02,0.1186E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1066    ,0.3376E-02,0.1511E-02,0.4055E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1854E-02,0.2579E-03,0.3812E-02,0.1548E-02,0.4539E-03,0.1000E-03,0.1158    ,0.5760    ,0.7510    ,0.1011E-03,0.2650E-01,0.8511E-02,0.8221E-02,0.1020E-03,0.1160E-03,0.1284E-03,0.1112E-03,0.1281E-03,0.1817E-03, 2.882    , 200.5    , 17.29    , 95.25    , 153.2    , 992.6    ,0.4797E-01
2013,02,15,12,1093,0.5246E-01, 1.974    , 12.79    ,0.2272E-03,0.6549E-03,0.1223E-04,0.1782E-02,0.3861E-04,0.3291E-02, 73.93    ,0.2212    ,0.8343E-01,0.6170E-02, 1666.    ,0.2769E-03,0.5380    ,0.8539E-02,0.6210E-03,0.5316E-03,0.7004E-01,0.4649E-01,0.2677E-01,0.2320E-01,0.1239E-02,0.1417E-04,0.8988E-05,0.2062E-04,0.2131E-04,0.5165E-03,0.1241    ,0.2480E-04,0.1570    ,0.2518    ,0.2529E-01,0.4702E-02,0.5411E-01,0.1485    ,0.2279    ,0.1067E-01,0.6417E-01,0.2358    ,0.7627E-03, 1.332    , 1.707    ,0.4956E-02,0.1299E-01,0.5239E-02,0.7808E-03,0.1002E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.9654E-01,0.3026E-02,0.1188E-02,0.3166E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1432E-02,0.2058E-03,0.3414E-02,0.1347E-02,0.3899E-03,0.1000E-03,0.8907E-01,0.4705    ,0.6204    ,0.1008E-03,0.2229E-01,0.7158E-02,0.6914E-02,0.1017E-03,0.1096E-03,0.1224E-03,0.1102E-03,0.1292E-03,0.1818E-03, 2.876    , 199.4    , 17.11    , 95.53    , 195.8    , 992.3    ,0.8047E-01
2013,02,15,13,1094,0.4450E-01, 1.873    , 13.04    ,0.2376E-03,0.6432E-03,0.1212E-04,0.1961E-02,0.3864E-04,0.3406E-02, 73.58    ,0.2097    ,0.8064E-01,0.6364E-02, 1667.    ,0.3080E-03,0.5471    ,0.7307E-02,0.5085E-03,0.4275E-03,0.7128E-01,0.4731E-01,0.2724E-01,0.2362E-01,0.1260E-02,0.1362E-04,0.8581E-05,0.2063E-04,0.2109E-04,0.4716E-03,0.1319    ,0.2481E-04,0.1371    ,0.2532    ,0.2336E-01,0.4605E-02,0.5171E-01,0.1443    ,0.2191    ,0.7078E-02,0.5170E-01,0.1789    ,0.6027E-03, 1.022    , 1.491    ,0.2302E-02,0.6712E-02,0.3251E-02,0.5293E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.9686E-01,0.2646E-02,0.8877E-03,0.2349E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1123E-02,0.1700E-03,0.2809E-02,0.1095E-02,0.3165E-03,0.1000E-03,0.6469E-01,0.3598    ,0.4760    ,0.1007E-03,0.1822E-01,0.5851E-02,0.5651E-02,0.1014E-03,0.1055E-03,0.1186E-03,0.1101E-03,0.1309E-03,0.1830E-03, 2.843    , 194.7    , 17.20    , 95.73    , 181.2    , 991.9    ,0.4988E-01
2013,02,15,14,1095,0.4095E-01, 1.991    , 13.14    ,0.2567E-03,0.7482E-03,0.1141E-04,0.1973E-02,0.3864E-04,0.3701E-02, 74.74    ,0.2039    ,0.7955E-01,0.7074E-02, 1667.    ,0.3049E-03,0.5613    ,0.6463E-02,0.3928E-03,0.3219E-03,0.7258E-01,0.4838E-01,0.2766E-01,0.2401E-01,0.1242E-02,0.1198E-04,0.7507E-05,0.2063E-04,0.2100E-04,0.4186E-03,0.1412    ,0.2481E-04,0.1291    ,0.2580    ,0.2268E-01,0.4663E-02,0.5294E-01,0.1447    ,0.2222    ,0.6447E-02,0.5228E-01,0.1624    ,0.5803E-03,0.9432    , 1.685    ,0.1694E-02,0.3778E-02,0.2186E-02,0.4032E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1036    ,0.2465E-02,0.7950E-03,0.2178E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1084E-02,0.1655E-03,0.2665E-02,0.1064E-02,0.3088E-03,0.1000E-03,0.5506E-01,0.3288    ,0.4411    ,0.1007E-03,0.1869E-01,0.5999E-02,0.5794E-02,0.1013E-03,0.1037E-03,0.1145E-03,0.1110E-03,0.1290E-03,0.1841E-03, 2.883    , 191.1    , 17.07    , 95.50    , 164.6    , 991.5    ,0.6928E-01
2013,02,15,15,1096,0.3994E-01, 2.062    , 13.37    ,0.2783E-03,0.8580E-03,0.1081E-04,0.1887E-02,0.3864E-04,0.3725E-02, 77.29    ,0.1989    ,0.7764E-01,0.7735E-02, 1667.    ,0.2906E-03,0.5359    ,0.5548E-02,0.2791E-03,0.2249E-03,0.6870E-01,0.4608E-01,0.2616E-01,0.2279E-01,0.1186E-02,0.9836E-05,0.6149E-05,0.2063E-04,0.2098E-04,0.3552E-03,0.1549    ,0.2481E-04,0.1251    ,0.2576    ,0.2212E-01,0.4573E-02,0.5338E-01,0.1460    ,0.2259    ,0.7168E-02,0.5501E-01,0.1820    ,0.6510E-03, 1.055    , 2.039    ,0.1659E-02,0.2199E-02,0.1510E-02,0.3227E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1127    ,0.2333E-02,0.7849E-03,0.2354E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1157E-02,0.1755E-03,0.2497E-02,0.1055E-02,0.3035E-03,0.1000E-03,0.5695E-01,0.3638    ,0.4933    ,0.1009E-03,0.2205E-01,0.7076E-02,0.6834E-02,0.1015E-03,0.1026E-03,0.1115E-03,0.1106E-03,0.1265E-03,0.1820E-03, 2.952    , 188.4    , 16.93    , 95.27    , 190.2    , 991.1    ,0.8922E-01
